Index,Date,Close,1DayAgo,2DayAgo,3DayAgo,4DayAgo,5DayAgo,6DayAgo,7DayAgo,8DayAgo,9DayAgo,10DayAgo
1836,20180420,266.609985,268.890015,270.390015,270.190002,267.329987,265.149994,265.929993,263.76001,265.149994,261,259.720001
1837,20180423,266.570007,266.609985,268.890015,270.390015,270.190002,267.329987,265.149994,265.929993,263.76001,265.149994,261
1838,20180424,262.980011,266.570007,266.609985,268.890015,270.390015,270.190002,267.329987,265.149994,265.929993,263.76001,265.149994
1839,20180425,263.630005,262.980011,266.570007,266.609985,268.890015,270.390015,270.190002,267.329987,265.149994,265.929993,263.76001
1840,20180426,266.309998,263.630005,262.980011,266.570007,266.609985,268.890015,270.390015,270.190002,267.329987,265.149994,265.929993
1841,20180427,266.559998,266.309998,263.630005,262.980011,266.570007,266.609985,268.890015,270.390015,270.190002,267.329987,265.149994
1842,20180430,264.51001,266.559998,266.309998,263.630005,262.980011,266.570007,266.609985,268.890015,270.390015,270.190002,267.329987
1843,20180501,264.980011,264.51001,266.559998,266.309998,263.630005,262.980011,266.570007,266.609985,268.890015,270.390015,270.190002
1844,20180502,263.200012,264.980011,264.51001,266.559998,266.309998,263.630005,262.980011,266.570007,266.609985,268.890015,270.390015
1845,20180503,262.619995,263.200012,264.980011,264.51001,266.559998,266.309998,263.630005,262.980011,266.570007,266.609985,268.890015
1846,20180504,266.019989,262.619995,263.200012,264.980011,264.51001,266.559998,266.309998,263.630005,262.980011,266.570007,266.609985
1847,20180507,266.920013,266.019989,262.619995,263.200012,264.980011,264.51001,266.559998,266.309998,263.630005,262.980011,266.570007
1848,20180508,266.920013,266.920013,266.019989,262.619995,263.200012,264.980011,264.51001,266.559998,266.309998,263.630005,262.980011
1849,20180509,269.5,266.920013,266.920013,266.019989,262.619995,263.200012,264.980011,264.51001,266.559998,266.309998,263.630005
1850,20180510,272.019989,269.5,266.920013,266.920013,266.019989,262.619995,263.200012,264.980011,264.51001,266.559998,266.309998
1851,20180511,272.850006,272.019989,269.5,266.920013,266.920013,266.019989,262.619995,263.200012,264.980011,264.51001,266.559998
1852,20180514,272.980011,272.850006,272.019989,269.5,266.920013,266.920013,266.019989,262.619995,263.200012,264.980011,264.51001
1853,20180515,271.100006,272.980011,272.850006,272.019989,269.5,266.920013,266.920013,266.019989,262.619995,263.200012,264.980011
1854,20180516,272.23999,271.100006,272.980011,272.850006,272.019989,269.5,266.920013,266.920013,266.019989,262.619995,263.200012
1855,20180517,272.01001,272.23999,271.100006,272.980011,272.850006,272.019989,269.5,266.920013,266.920013,266.019989,262.619995
1856,20180518,271.329987,272.01001,272.23999,271.100006,272.980011,272.850006,272.019989,269.5,266.920013,266.920013,266.019989
1857,20180521,273.369995,271.329987,272.01001,272.23999,271.100006,272.980011,272.850006,272.019989,269.5,266.920013,266.920013
1858,20180522,272.609985,273.369995,271.329987,272.01001,272.23999,271.100006,272.980011,272.850006,272.019989,269.5,266.920013
1859,20180523,273.359985,272.609985,273.369995,271.329987,272.01001,272.23999,271.100006,272.980011,272.850006,272.019989,269.5
1860,20180524,272.799988,273.359985,272.609985,273.369995,271.329987,272.01001,272.23999,271.100006,272.980011,272.850006,272.019989
1861,20180525,272.149994,272.799988,273.359985,272.609985,273.369995,271.329987,272.01001,272.23999,271.100006,272.980011,272.850006
1862,20180529,269.019989,272.149994,272.799988,273.359985,272.609985,273.369995,271.329987,272.01001,272.23999,271.100006,272.980011
1863,20180530,272.609985,269.019989,272.149994,272.799988,273.359985,272.609985,273.369995,271.329987,272.01001,272.23999,271.100006
1864,20180531,270.940002,272.609985,269.019989,272.149994,272.799988,273.359985,272.609985,273.369995,271.329987,272.01001,272.23999
1865,20180601,273.600006,270.940002,272.609985,269.019989,272.149994,272.799988,273.359985,272.609985,273.369995,271.329987,272.01001
1866,20180604,274.899994,273.600006,270.940002,272.609985,269.019989,272.149994,272.799988,273.359985,272.609985,273.369995,271.329987
1867,20180605,275.100006,274.899994,273.600006,270.940002,272.609985,269.019989,272.149994,272.799988,273.359985,272.609985,273.369995
1868,20180606,277.399994,275.100006,274.899994,273.600006,270.940002,272.609985,269.019989,272.149994,272.799988,273.359985,272.609985
1869,20180607,277.369995,277.399994,275.100006,274.899994,273.600006,270.940002,272.609985,269.019989,272.149994,272.799988,273.359985
1870,20180608,278.190002,277.369995,277.399994,275.100006,274.899994,273.600006,270.940002,272.609985,269.019989,272.149994,272.799988
1871,20180611,278.559998,278.190002,277.369995,277.399994,275.100006,274.899994,273.600006,270.940002,272.609985,269.019989,272.149994
1872,20180612,278.920013,278.559998,278.190002,277.369995,277.399994,275.100006,274.899994,273.600006,270.940002,272.609985,269.019989
1873,20180613,278.029999,278.920013,278.559998,278.190002,277.369995,277.399994,275.100006,274.899994,273.600006,270.940002,272.609985
1874,20180614,278.730011,278.029999,278.920013,278.559998,278.190002,277.369995,277.399994,275.100006,274.899994,273.600006,270.940002
1875,20180615,277.130005,278.730011,278.029999,278.920013,278.559998,278.190002,277.369995,277.399994,275.100006,274.899994,273.600006
1876,20180618,276.559998,277.130005,278.730011,278.029999,278.920013,278.559998,278.190002,277.369995,277.399994,275.100006,274.899994
1877,20180619,275.5,276.559998,277.130005,278.730011,278.029999,278.920013,278.559998,278.190002,277.369995,277.399994,275.100006
1878,20180620,275.970001,275.5,276.559998,277.130005,278.730011,278.029999,278.920013,278.559998,278.190002,277.369995,277.399994
1879,20180621,274.23999,275.970001,275.5,276.559998,277.130005,278.730011,278.029999,278.920013,278.559998,278.190002,277.369995
1880,20180622,274.73999,274.23999,275.970001,275.5,276.559998,277.130005,278.730011,278.029999,278.920013,278.559998,278.190002
1881,20180625,271,274.73999,274.23999,275.970001,275.5,276.559998,277.130005,278.730011,278.029999,278.920013,278.559998
1882,20180626,271.600006,271,274.73999,274.23999,275.970001,275.5,276.559998,277.130005,278.730011,278.029999,278.920013
1883,20180627,269.350006,271.600006,271,274.73999,274.23999,275.970001,275.5,276.559998,277.130005,278.730011,278.029999
1884,20180628,270.890015,269.350006,271.600006,271,274.73999,274.23999,275.970001,275.5,276.559998,277.130005,278.730011
1885,20180629,271.279999,270.890015,269.350006,271.600006,271,274.73999,274.23999,275.970001,275.5,276.559998,277.130005
1886,20180702,271.859985,271.279999,270.890015,269.350006,271.600006,271,274.73999,274.23999,275.970001,275.5,276.559998
1887,20180703,270.899994,271.859985,271.279999,270.890015,269.350006,271.600006,271,274.73999,274.23999,275.970001,275.5
1888,20180705,273.109985,270.899994,271.859985,271.279999,270.890015,269.350006,271.600006,271,274.73999,274.23999,275.970001
1889,20180706,275.420013,273.109985,270.899994,271.859985,271.279999,270.890015,269.350006,271.600006,271,274.73999,274.23999
1890,20180709,277.899994,275.420013,273.109985,270.899994,271.859985,271.279999,270.890015,269.350006,271.600006,271,274.73999
1891,20180710,278.899994,277.899994,275.420013,273.109985,270.899994,271.859985,271.279999,270.890015,269.350006,271.600006,271
1892,20180711,276.859985,278.899994,277.899994,275.420013,273.109985,270.899994,271.859985,271.279999,270.890015,269.350006,271.600006
1893,20180712,279.369995,276.859985,278.899994,277.899994,275.420013,273.109985,270.899994,271.859985,271.279999,270.890015,269.350006
1894,20180713,279.589996,279.369995,276.859985,278.899994,277.899994,275.420013,273.109985,270.899994,271.859985,271.279999,270.890015
1895,20180716,279.339996,279.589996,279.369995,276.859985,278.899994,277.899994,275.420013,273.109985,270.899994,271.859985,271.279999
1896,20180717,280.470001,279.339996,279.589996,279.369995,276.859985,278.899994,277.899994,275.420013,273.109985,270.899994,271.859985
1897,20180718,281.059998,280.470001,279.339996,279.589996,279.369995,276.859985,278.899994,277.899994,275.420013,273.109985,270.899994
1898,20180719,280,281.059998,280.470001,279.339996,279.589996,279.369995,276.859985,278.899994,277.899994,275.420013,273.109985
1899,20180720,279.679993,280,281.059998,280.470001,279.339996,279.589996,279.369995,276.859985,278.899994,277.899994,275.420013
1900,20180723,280.200012,279.679993,280,281.059998,280.470001,279.339996,279.589996,279.369995,276.859985,278.899994,277.899994
1901,20180724,281.609985,280.200012,279.679993,280,281.059998,280.470001,279.339996,279.589996,279.369995,276.859985,278.899994
1902,20180725,284.01001,281.609985,280.200012,279.679993,280,281.059998,280.470001,279.339996,279.589996,279.369995,276.859985
1903,20180726,283.339996,284.01001,281.609985,280.200012,279.679993,280,281.059998,280.470001,279.339996,279.589996,279.369995
1904,20180727,281.420013,283.339996,284.01001,281.609985,280.200012,279.679993,280,281.059998,280.470001,279.339996,279.589996
1905,20180730,279.950012,281.420013,283.339996,284.01001,281.609985,280.200012,279.679993,280,281.059998,280.470001,279.339996
1906,20180731,281.329987,279.950012,281.420013,283.339996,284.01001,281.609985,280.200012,279.679993,280,281.059998,280.470001
1907,20180801,280.859985,281.329987,279.950012,281.420013,283.339996,284.01001,281.609985,280.200012,279.679993,280,281.059998
1908,20180802,282.390015,280.859985,281.329987,279.950012,281.420013,283.339996,284.01001,281.609985,280.200012,279.679993,280
1909,20180803,283.600006,282.390015,280.859985,281.329987,279.950012,281.420013,283.339996,284.01001,281.609985,280.200012,279.679993
1910,20180806,284.640015,283.600006,282.390015,280.859985,281.329987,279.950012,281.420013,283.339996,284.01001,281.609985,280.200012
1911,20180807,285.579987,284.640015,283.600006,282.390015,280.859985,281.329987,279.950012,281.420013,283.339996,284.01001,281.609985
1912,20180808,285.459991,285.579987,284.640015,283.600006,282.390015,280.859985,281.329987,279.950012,281.420013,283.339996,284.01001
1913,20180809,285.070007,285.459991,285.579987,284.640015,283.600006,282.390015,280.859985,281.329987,279.950012,281.420013,283.339996
1914,20180810,283.160004,285.070007,285.459991,285.579987,284.640015,283.600006,282.390015,280.859985,281.329987,279.950012,281.420013
1915,20180813,282.100006,283.160004,285.070007,285.459991,285.579987,284.640015,283.600006,282.390015,280.859985,281.329987,279.950012
1916,20180814,283.899994,282.100006,283.160004,285.070007,285.459991,285.579987,284.640015,283.600006,282.390015,280.859985,281.329987
1917,20180815,281.779999,283.899994,282.100006,283.160004,285.070007,285.459991,285.579987,284.640015,283.600006,282.390015,280.859985
1918,20180816,284.059998,281.779999,283.899994,282.100006,283.160004,285.070007,285.459991,285.579987,284.640015,283.600006,282.390015
1919,20180817,285.059998,284.059998,281.779999,283.899994,282.100006,283.160004,285.070007,285.459991,285.579987,284.640015,283.600006
1920,20180820,285.670013,285.059998,284.059998,281.779999,283.899994,282.100006,283.160004,285.070007,285.459991,285.579987,284.640015
1921,20180821,286.339996,285.670013,285.059998,284.059998,281.779999,283.899994,282.100006,283.160004,285.070007,285.459991,285.579987
1922,20180822,286.170013,286.339996,285.670013,285.059998,284.059998,281.779999,283.899994,282.100006,283.160004,285.070007,285.459991
1923,20180823,285.790009,286.170013,286.339996,285.670013,285.059998,284.059998,281.779999,283.899994,282.100006,283.160004,285.070007
1924,20180824,287.51001,285.790009,286.170013,286.339996,285.670013,285.059998,284.059998,281.779999,283.899994,282.100006,283.160004
1925,20180827,289.779999,287.51001,285.790009,286.170013,286.339996,285.670013,285.059998,284.059998,281.779999,283.899994,282.100006
1926,20180828,289.920013,289.779999,287.51001,285.790009,286.170013,286.339996,285.670013,285.059998,284.059998,281.779999,283.899994
1927,20180829,291.480011,289.920013,289.779999,287.51001,285.790009,286.170013,286.339996,285.670013,285.059998,284.059998,281.779999
1928,20180830,290.299988,291.480011,289.920013,289.779999,287.51001,285.790009,286.170013,286.339996,285.670013,285.059998,284.059998
1929,20180831,290.309998,290.299988,291.480011,289.920013,289.779999,287.51001,285.790009,286.170013,286.339996,285.670013,285.059998
1930,20180904,289.809998,290.309998,290.299988,291.480011,289.920013,289.779999,287.51001,285.790009,286.170013,286.339996,285.670013
1931,20180905,289.029999,289.809998,290.309998,290.299988,291.480011,289.920013,289.779999,287.51001,285.790009,286.170013,286.339996
1932,20180906,288.160004,289.029999,289.809998,290.309998,290.299988,291.480011,289.920013,289.779999,287.51001,285.790009,286.170013
1933,20180907,287.600006,288.160004,289.029999,289.809998,290.309998,290.299988,291.480011,289.920013,289.779999,287.51001,285.790009
1934,20180910,288.100006,287.600006,288.160004,289.029999,289.809998,290.309998,290.299988,291.480011,289.920013,289.779999,287.51001
1935,20180911,289.049988,288.100006,287.600006,288.160004,289.029999,289.809998,290.309998,290.299988,291.480011,289.920013,289.779999
1936,20180912,289.119995,289.049988,288.100006,287.600006,288.160004,289.029999,289.809998,290.309998,290.299988,291.480011,289.920013
1937,20180913,290.829987,289.119995,289.049988,288.100006,287.600006,288.160004,289.029999,289.809998,290.309998,290.299988,291.480011
1938,20180914,290.880005,290.829987,289.119995,289.049988,288.100006,287.600006,288.160004,289.029999,289.809998,290.309998,290.299988
1939,20180917,289.339996,290.880005,290.829987,289.119995,289.049988,288.100006,287.600006,288.160004,289.029999,289.809998,290.309998
1940,20180918,290.910004,289.339996,290.880005,290.829987,289.119995,289.049988,288.100006,287.600006,288.160004,289.029999,289.809998
1941,20180919,291.220001,290.910004,289.339996,290.880005,290.829987,289.119995,289.049988,288.100006,287.600006,288.160004,289.029999
1942,20180920,293.579987,291.220001,290.910004,289.339996,290.880005,290.829987,289.119995,289.049988,288.100006,287.600006,288.160004
1943,20180921,291.98999,293.579987,291.220001,290.910004,289.339996,290.880005,290.829987,289.119995,289.049988,288.100006,287.600006
1944,20180924,291.019989,291.98999,293.579987,291.220001,290.910004,289.339996,290.880005,290.829987,289.119995,289.049988,288.100006
1945,20180925,290.75,291.019989,291.98999,293.579987,291.220001,290.910004,289.339996,290.880005,290.829987,289.119995,289.049988
1946,20180926,289.880005,290.75,291.019989,291.98999,293.579987,291.220001,290.910004,289.339996,290.880005,290.829987,289.119995
1947,20180927,290.690002,289.880005,290.75,291.019989,291.98999,293.579987,291.220001,290.910004,289.339996,290.880005,290.829987
